contig	length	GC	phylum	class	order	family	genus	species	gff_info	cov_mean_sample_Sample118	cov_mean_sample_Sample120	cov_mean_sample_Sample127	cov_mean_sample_Sample134	cov_mean_sample_Sample177	cov_mean_sample_Sample215	cov_mean_sample_Sample230	cov_mean_sample_Sample234	cov_mean_sample_Sample244	cov_mean_sample_Sample261	cov_mean_sample_Sample263	cov_mean_sample_Sample290	cov_mean_sample_Sample302	cov_mean_sample_Sample321	cov_mean_sample_Sample330	cov_mean_sample_Sample343	percentage_covered_Sample118	percentage_covered_Sample120	percentage_covered_Sample127	percentage_covered_Sample134	percentage_covered_Sample177	percentage_covered_Sample215	percentage_covered_Sample230	percentage_covered_Sample234	percentage_covered_Sample244	percentage_covered_Sample261	percentage_covered_Sample263	percentage_covered_Sample290	percentage_covered_Sample302	percentage_covered_Sample321	percentage_covered_Sample330	percentage_covered_Sample343
contig-4089000000	334	50.8982035928	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.850307	3.814374	3.592818	0	0	0	3.287426	0	5.062876	2.095808	0.299401	2.095810	7.784432	5.335323	2.694613	3.892221	85.329300	87.125700	87.125700	0.000000	0.000000	0.000000	90.718560	0.000000	94.910180	68.263500	29.940100	85.628700	96.107780	82.035900	76.047900	94.910180
contig-2899000000	170	63.5294117647	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	1.176471	0	0	0	0	0	0	0	1.176470	0.547059	0	0.588235	0	0	0	0.000000	77.647100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	78.823500	54.705900	0.000000	58.823500	0.000000	0.000000	0.000000
contig-2219000000	228	63.1578947368	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.438596	0.438596	0	0	0	0	0	0	0	0.438596	0	0.438596	0.877193	0	0	1.276316	43.859600	43.859600	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	43.859600	0.000000	43.859600	50.000000	0.000000	0.000000	48.684200
contig-4805000000	100	39.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000
contig-1212000000	394	64.2131979695	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.269035	0.761422	0.507614	0	0	0	0.253807	0	0.253807	1.269037	0.507614	0	0.761421	0	0.253807	1.522841	82.487300	55.076100	50.761400	0.000000	0.000000	0.000000	25.380700	0.000000	25.380700	72.081200	39.340100	0.000000	51.269000	0.000000	25.380700	56.091400
contig-4001000000	122	66.393442623	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0.819672	0	0	0	0	0	0	0	0	0.770492	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	81.967200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	77.049200
contig-2656000000	203	49.2610837438	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.492611	2.394089	2.389162	0	0	0	1.403942	0	2.463054	1.428572	0.492611	0	1.448277	4.354675	1.896551	1.453202	49.261100	55.665000	88.177300	0.000000	0.000000	0.000000	90.147780	0.000000	69.458100	63.546800	49.261100	0.000000	85.714300	84.236500	88.177300	91.625620
contig-4062000000	134	65.671641791	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746269	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	74.626900
contig-4702000000	100	43.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.000000	0	0	0	0	0	0	0	1.000000	0	0	0	0	0	0	0	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-4814000000	100	38.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	1.000000	0	0	0	0	0	0	1.000000	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000
contig-2060000000	247	42.5101214575	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.384615	0	0	0	0	1.214575	0	0	0	1.210525	0	0	0.404858	0.404858	0.000000	0.000000	38.461500	0.000000	0.000000	0.000000	0.000000	91.497980	0.000000	0.000000	0.000000	68.421100	0.000000	0.000000	40.485800	40.485800
contig-4324000000	129	44.1860465116	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0.775194	0	0	0	1.441860	0	0.775194	0.713178	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	77.519400	0.000000	0.000000	0.000000	97.674420	0.000000	77.519400	71.317800	0.000000
contig-3524000000	150	58.6666666667	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.666667	0.666667	0.666667	0	0	0	0	0	0	1.306667	0.666667	0	1.993334	0	0	1.306667	66.666700	66.666700	66.666700	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	98.000000	66.666700	0.000000	100.000000	0.000000	0.000000	70.666700
contig-3370000000	145	68.9655172414	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.689655	0	0	0	0.641379	0	0	0.689655	0	0	0	0	0	0	0.000000	0.000000	68.965500	0.000000	0.000000	0.000000	64.137900	0.000000	0.000000	68.965500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-1667000000	305	43.9344262295	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.327869	0.301639	0.327869	0	0	0	0.327869	0	0	1.639345	0	0	0.327869	0	0.655738	0	32.786900	30.163900	32.786900	0.000000	0.000000	0.000000	32.786900	0.000000	0.000000	84.262300	0.000000	0.000000	32.786900	0.000000	65.573800	0.000000
contig-3097000000	158	38.6075949367	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	1.879746	0	0	0	0	0	0	0	0.632911	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	90.506330	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	63.291100
contig-687000000	622	62.540192926	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.321543	0.482315	0.643088	0	0	0	0.160772	0	0	1.607719	0.160772	1.125401	1.125402	0	0	1.929262	19.774900	35.691300	53.858500	0.000000	0.000000	0.000000	16.077200	0.000000	0.000000	76.848900	16.077200	79.582000	60.289400	0.000000	0.000000	75.241200
contig-2109000000	245	60.4081632653	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.383673	0	0	0	0	0	0	0.408163	0	0	0.408163	0.408163	0	0	0.816327	0.000000	38.367300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	40.816300	0.000000	0.000000	40.816300	40.816300	0.000000	0.000000	81.632700
contig-2175000000	233	36.4806866953	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.429185	0	0.429185	0	0	0	0.429185	0	0	0.429185	0	3.386267	0	0	0.858369	0	42.918500	0.000000	42.918500	0.000000	0.000000	0.000000	42.918500	0.000000	0.000000	42.918500	0.000000	100.000000	0.000000	0.000000	71.673800	0.000000
contig-4368000000	107	47.6635514019	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.934579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.457940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-1319000000	432	34.7222222222	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.231481	0.462963	0	0	0	2.777778	0	0.231481	0	1.157408	0	0.462963	1.157408	0.462963	0.000000	0.000000	23.148100	46.296300	0.000000	0.000000	0.000000	90.046300	0.000000	23.148100	0.000000	61.574100	0.000000	37.268500	55.092600	46.296300
contig-305000000	1027	62.9990262902	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.681596	0.486855	0.876339	0	0	0	0.292113	0	0.097371	1.168452	0.292113	0.389483	0.584226	0	0.389484	1.752676	52.483000	37.195700	53.748800	0.000000	0.000000	0.000000	29.211300	0.000000	9.737100	67.575500	26.679600	36.514100	43.914300	0.000000	38.948400	75.365100
contig-2084000000	265	58.4905660377	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.509435	0	0.720755	0	0	0	0	0	0.754717	0	0	0.377358	1.509435	0	0	1.509436	73.962300	0.000000	69.811300	0.000000	0.000000	0.000000	0.000000	0.000000	75.471700	0.000000	0.000000	37.735800	90.188680	0.000000	0.000000	61.886800
contig-1686000000	299	60.5351170569	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.642140	0.668896	0.668896	0	0	0	0.668897	0	0.334448	1.003344	0.334448	0.334448	0.668896	0	0.668896	1.672241	64.214000	54.849500	34.113700	0.000000	0.000000	0.000000	64.882900	0.000000	33.444800	70.234100	33.444800	33.444800	66.889600	0.000000	66.889600	65.217400
contig-4513000000	104	48.0769230769	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-242000000	1167	30.9340188518	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.771207	1.028278	0.171380	0	0	0	0.514139	0	0.257070	1.628105	0.251928	0.342759	1.028277	0	0	2.904887	51.928000	42.159400	11.139700	0.000000	0.000000	0.000000	41.988000	0.000000	20.137100	76.606700	25.192800	29.305900	66.323900	0.000000	0.000000	97.343620
contig-4211000000	114	57.0175438596	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.877193	0	0	0	0	0	0	0	0	1.666667	0	0	0.824561	0	0	0.815789	87.719300	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.122807	0.000000	0.000000	82.456100	0.000000	0.000000	81.578900
contig-2025000000	251	36.2549800797	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.398406	0.796812	0	0	0	0.788845	0	0	1.163347	0	0.398406	0.796813	0	0.796813	2.756973	0.000000	39.840600	59.362500	0.000000	0.000000	0.000000	78.884500	0.000000	0.000000	86.055800	0.000000	39.840600	49.004000	0.000000	50.199200	98.007970
contig-4458000000	142	38.0281690141	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	2.760564	0	0	0	0.704225	0	0.704225	2.042253	2.112675	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	97.183100	0.000000	0.000000	0.000000	70.422500	0.000000	70.422500	94.366200	92.253520
contig-4397000000	107	51.4018691589	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.869160	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	99.065421
contig-325000000	994	59.8591549296	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.503018	1.906441	1.298793	0	0	0	0	0	0.201207	1.810863	0.201207	0.100604	0.794769	0	0.301811	2.816899	35.814900	95.070420	84.406400	0.000000	0.000000	0.000000	0.000000	0.000000	20.120700	77.967800	20.120700	10.060400	60.865200	0.000000	22.535200	96.478870
contig-2726000000	186	52.1505376344	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2.150538	0.510753	0.537634	0	0	0	0	0	0	1.075269	0	0	1.075269	0	0.537634	1.048387	89.247300	51.075300	53.763400	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	54.301100	0.000000	0.000000	57.526900	0.000000	53.763400	96.774190
contig-985000000	461	63.1236442516	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.867678	0.433839	0.832972	0	0	0	0.433839	0	0.216920	2.169196	0.216920	0	0.433839	0	0.433839	1.518439	61.388300	43.383900	64.859000	0.000000	0.000000	0.000000	33.188700	0.000000	21.692000	89.804800	21.692000	0.000000	43.383900	0.000000	31.236400	78.091100
contig-1483000000	334	62.5748502994	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.299401	1.751496	0.898204	0	0	0	0	0	0	0.850299	0.299401	0.299401	0.598801	0	0.278443	1.197604	29.940100	82.634700	69.461100	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	31.437100	29.940100	29.940100	47.604800	0.000000	27.844300	82.035900
contig-1006000000	564	58.6879432624	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.354610	0.177305	0.886525	0	0	0	0.702128	0	0.177305	1.595745	0	0.354610	0.531915	0	0.354610	2.276596	21.099300	17.730500	59.751800	0.000000	0.000000	0.000000	35.992900	0.000000	17.730500	79.255300	0.000000	21.099300	31.383000	0.000000	35.461000	98.936170
contig-1880000000	269	65.4275092937	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.743494	0.345725	1.472119	0	0	0	0.743495	0	0.724907	0.371747	0.371747	0	0.743494	0	0.371747	0.743495	40.520400	34.572500	69.145000	0.000000	0.000000	0.000000	58.736100	0.000000	72.490700	37.174700	37.174700	0.000000	74.349400	0.000000	37.174700	72.862500
contig-1353000000	362	67.4033149171	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.104972	0.552486	0.276243	0	0	0	0.276243	0	0	1.104972	0	0	0	0	0	2.176796	67.403300	55.248600	27.624300	0.000000	0.000000	0.000000	27.624300	0.000000	0.000000	59.668500	0.000000	0.000000	0.000000	0.000000	0.000000	90.883980
contig-2609000000	191	67.5392670157	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.523560	1.047121	0.523560	0	0	0	0	0	0	0.523560	0.523560	0	0.507853	0	0	1.570680	52.356000	88.481700	52.356000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	52.356000	52.356000	0.000000	50.785300	0.000000	0.000000	64.397900
contig-1722000000	297	64.3097643098	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2.020201	0	0	0	0	0	0.336700	0	0.673401	1.983165	0	0	0.289562	0	0	1.673401	74.410800	0.000000	0.000000	0.000000	0.000000	0.000000	33.670000	0.000000	65.319900	93.265990	0.000000	0.000000	28.956200	0.000000	0.000000	91.919190
contig-1904000000	269	65.0557620818	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.371747	0.349442	0.743493	0	0	0	0.743494	0	0	1.486989	0	0	1.115241	0	0	0.713754	37.174700	34.944200	40.892200	0.000000	0.000000	0.000000	74.349400	0.000000	0.000000	90.706320	0.000000	0.000000	48.327100	0.000000	0.000000	49.814100
contig-1310000000	370	56.4864864865	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.078378	0.810812	0.270270	0	0	0	0.270270	0	0	0.810811	0.540540	0	1.081080	0	0	1.621622	54.324300	33.783800	27.027000	0.000000	0.000000	0.000000	27.027000	0.000000	0.000000	58.108100	38.108100	0.000000	64.864900	0.000000	0.000000	72.432400
contig-569000000	803	62.3910336239	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.249066	0.249065	0.373599	0	0	0	0.498132	0	0.249066	3.985058	0.373599	0	0.996265	0	0.249066	1.867995	24.906600	14.196800	31.755900	0.000000	0.000000	0.000000	45.703600	0.000000	24.906600	92.652550	37.359900	0.000000	69.364900	0.000000	24.906600	85.554200
contig-3688000000	167	60.4790419162	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	1.197605	0	0	0	0	0	0.598802	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	68.862300	0.000000	0.000000	0.000000	0.000000	0.000000	59.880200
contig-1564000000	337	55.7863501484	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.154304	0	0.296736	0	0	0	0.593472	0	0.296736	2.373886	0.593471	0.890207	0.296736	0	0	1.732939	63.798200	0.000000	29.673600	0.000000	0.000000	0.000000	59.347200	0.000000	29.673600	92.878340	44.213700	62.314500	29.673600	0.000000	0.000000	97.922850
contig-9000000	139461	53.4593900804	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.758887	0.071676	0.682235	0.075161	6.446409	5.905452	0.468066	2.197404	0	2.875786	5.317062	1.566067	0	0.393472	0.196385	0.001434	83.436200	6.936000	50.106500	7.297400	99.728956	99.759072	37.361700	89.526100	0.000000	95.238810	99.495916	78.938900	0.000000	31.841900	17.828600	0.143400
contig-607000000	783	61.8135376756	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.149425	0.127714	0.638570	0	0	0	0.255428	0	0.893998	1.777777	0	0.510856	0.893997	0	0.893998	3.052363	57.726700	12.771400	56.960400	0.000000	0.000000	0.000000	20.051100	0.000000	75.734400	81.609200	0.000000	40.996200	49.553000	0.000000	55.683300	97.445720
contig-373000000	903	64.1196013289	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.553710	1.322259	0.664452	0	0	0	0.332226	0	0.664452	1.772976	0.553710	0.221484	1.328903	0	0.664451	2.325583	48.283500	88.039900	48.283500	0.000000	0.000000	0.000000	33.111800	0.000000	57.696600	87.707600	41.971200	22.148400	66.002200	0.000000	56.367700	73.200400
contig-2657000000	188	42.5531914894	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.531915	0	0	0	0	0	0	0.531915	0	0	0	2.563830	0	0	1.521277	0	53.191500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	53.191500	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	100.000000	0.000000
contig-4667000000	100	44.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000
contig-2040000000	260	62.3076923077	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.769231	0.369231	0.384615	0	0	0	0	0	0	0.769230	0	0	0.769230	0	0	0.384615	39.230800	36.923100	38.461500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	51.538500	0.000000	0.000000	66.153800	0.000000	0.000000	38.461500
contig-2375000000	212	33.0188679245	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0.943397	0	0	0	1.415094	0	0	0	0.471698	0	0	0	0.924529	0.000000	0.000000	0.000000	82.547200	0.000000	0.000000	0.000000	99.528302	0.000000	0.000000	0.000000	47.169800	0.000000	0.000000	0.000000	86.320800
contig-375000000	998	42.0841683367	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.400802	0	0.400802	0.801604	0	0	0.400802	2.587172	0.100200	0.601202	0.100200	3.484973	0	0.501003	1.402805	1.193388	32.264500	0.000000	40.080200	51.703400	0.000000	0.000000	40.080200	96.793590	10.020000	55.110200	10.020000	97.795590	0.000000	36.573100	80.561100	70.440900
contig-4599000000	101	34.6534653465	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0	0	0.861386	0	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	86.138600	0.000000	0.000000	0.000000	0.000000
contig-3764000000	200	48.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0.480000	0	0	0	0.480000	0	0	0.500000	0	1.000000	0	0	0	1.980000	0.000000	0.000000	48.000000	0.000000	0.000000	0.000000	48.000000	0.000000	0.000000	50.000000	0.000000	63.000000	0.000000	0.000000	0.000000	89.000000
contig-324000000	994	47.0824949698	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.905433	0.899396	0.704226	0	0	0	0.301811	0	0.402414	2.012072	0.100604	0.301811	0.905432	0	0.201207	2.515089	69.517100	47.082500	50.000000	0.000000	0.000000	0.000000	25.251500	0.000000	35.412500	87.625800	10.060400	30.181100	63.480900	0.000000	20.120700	93.158950
contig-1801000000	316	41.1392405063	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.632912	0	0.632911	0	0	0.316456	0.316456	0	0.316456	0.949368	0	0.316456	0.316456	0	0.316456	2.822785	58.544300	0.000000	63.291100	0.000000	0.000000	31.645600	31.645600	0.000000	31.645600	85.126600	0.000000	31.645600	31.645600	0.000000	31.645600	85.126600
contig-2973000000	254	53.937007874	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.393701	0	0.787402	0	3.531492	1.181100	0	1.574803	0	0.787401	2.342518	0.393701	0	0	0	0	39.370100	0.000000	78.740200	0.000000	97.244090	55.511800	0.000000	85.039400	0.000000	54.330700	86.220500	39.370100	0.000000	0.000000	0.000000	0.000000
contig-4653000000	100	38.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.000000	0	1.000000	0	0	0	0	0	0	0	0	0	0	0	0	0	100.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
contig-4678000000	100	52.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	1.000000	0	0	0	0	1.870000	0	0	0	0	0	0	0	0.920000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	92.000000
contig-3408000000	143	39.8601398601	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2.797200	0	0	0	0	0	0	0.699301	0.699301	0	0	0.699301	0	0	0	0	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	69.930100	69.930100	0.000000	0.000000	69.930100	0.000000	0.000000	0.000000	0.000000
contig-351000000	941	40.3825717322	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.850160	0.212540	0.425079	0	0	0	0.212540	0	0.209352	1.487778	0.425079	0.531349	0.956429	0	1.265674	2.975559	70.350700	21.254000	41.339000	0.000000	0.000000	0.000000	21.254000	0.000000	20.935200	72.688600	40.807700	40.170000	59.723700	0.000000	86.716300	86.397400
contig-286000000	1067	58.106841612	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.749765	0.465792	0.656044	0	0	0	0.468604	0	1.124647	0.562324	0.749765	0.653233	1.124649	0	0.374883	2.525773	61.761900	43.486400	47.329000	0.000000	0.000000	0.000000	35.707600	0.000000	57.263400	51.077800	61.293300	51.640100	74.414200	0.000000	28.397400	96.719770
contig-1217000000	393	32.5699745547	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.017811	0	0	0	0	0	0	0.254453	0.508906	0	0	2.544530	0	0.254453	0.763359	0	73.536900	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	25.445300	50.890600	0.000000	0.000000	98.982190	0.000000	25.445300	60.050900	0.000000
contig-2244000000	225	36.4444444444	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.444444	0.444444	0.888889	0	0	0	0.444444	0	0	0	0.444444	0	0.888889	0	0	1.333332	44.444400	44.444400	88.888900	0.000000	0.000000	0.000000	44.444400	0.000000	0.000000	0.000000	44.444400	0.000000	48.000000	0.000000	0.000000	69.777800
contig-837000000	521	64.4913627639	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.151632	0.575815	0.575815	0	0	0	0.191939	0	0	0.959692	0	0.959693	0.575816	0	0.383877	1.119003	64.491400	43.953900	42.418400	0.000000	0.000000	0.000000	19.193900	0.000000	0.000000	69.865600	0.000000	71.593100	56.813800	0.000000	38.387700	83.109400
contig-2508000000	235	31.4893617021	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.425532	0	0	0	0	0	0.425532	1.663830	0.382979	0.425532	0	0.851064	0	0	0.425532	0	42.553200	0.000000	0.000000	0.000000	0.000000	0.000000	42.553200	98.723400	38.297900	42.553200	0.000000	77.872300	0.000000	0.000000	42.553200	0.000000
contig-17000000	17587	42.5769033946	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.664979	0.090692	0.636492	0.079604	6.278388	5.800934	0.396656	2.120316	0	2.773353	5.223976	1.609200	0	0.369591	0.244498	0	78.131600	8.665500	44.049600	7.914900	99.533747	98.146360	32.745800	86.950600	0.000000	93.830670	99.175527	80.570900	0.000000	30.187100	20.407100	0.000000
contig-3850000000	365	48.7671232877	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.273973	0	0.273973	0	3.835612	4.383563	0.273973	0.821918	0	1.369863	3.287672	1.369863	0	0	0.273973	0.547945	27.397300	0.000000	27.397300	0.000000	78.356200	91.232880	27.397300	56.164400	0.000000	73.698600	89.315100	78.356200	0.000000	0.000000	27.397300	35.068500
contig-4310000000	109	45.871559633	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	0	0	0	0.798165	0	0	0.917431	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	79.816500	0.000000	0.000000	91.743120	0.000000	0.000000	0.000000
contig-3980000000	125	64.8	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0.800000	0.800000	0	0	0	0	0	0	0.800000	0	0	0	0	0.704000	0.800000	0.000000	80.000000	80.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	80.000000	0.000000	0.000000	0.000000	0.000000	70.400000	80.000000
contig-406000000	851	53.4665099882	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.940072	1.056405	0.587544	0	0	0	0.587545	0	0.117509	1.997650	0.117509	0.117509	0.822561	0	0.117509	0.940071	43.125700	76.145700	56.639200	0.000000	0.000000	0.000000	49.706200	0.000000	11.750900	93.184490	11.750900	11.750900	62.984700	0.000000	11.750900	66.392500
contig-688000000	620	68.064516129	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.483871	0.483871	0.322581	0	0	0	0.483872	0	0.483871	2.087096	0.322581	0.161290	1.290322	0	0.161290	1.290322	48.387100	48.387100	32.258100	0.000000	0.000000	0.000000	32.741900	0.000000	48.387100	98.548390	32.258100	16.129000	74.193500	0.000000	16.129000	72.580600
contig-236000000	1212	61.7161716172	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.155116	0.577556	0.330033	0	0	0	0.412541	0	0.082508	1.155116	0.412541	0.321782	1.231847	0	0.576732	1.980199	74.339900	29.950500	30.528100	0.000000	0.000000	0.000000	37.788800	0.000000	8.250800	79.950500	33.828400	32.178200	79.372900	0.000000	43.234300	82.920800
contig-4666000000	100	48.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	0	0	0	1.000000	0	0	0	0	0	1.000000	0	0	0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000
contig-2936000000	167	43.1137724551	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0.598802	0.598802	0	0	0	0	0	0	0	0.598802	0.544910	1.125748	0.598802	0	1.197604	1.748505	59.880200	59.880200	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	59.880200	54.491000	75.449100	59.880200	0.000000	88.622800	98.802400
contig-4804000000	100	49.0	N/A	N/A	N/A	N/A	N/A	N/A	N/A	0	0	0	2.000000	0	0	0	0	0	0	0	0	0	0	0	0	0.000000	0.000000	0.000000	100.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
